timestamp,relative_time,x,y,z,yaw,linear_x,linear_y,angular_z
1765241863.8591502,3.906020402908325,0.502500009615882,2.173953234617356e-12,0.0,4.3881565059683046e-12,0.199999999999928,0.0,7.632783294297951e-13
1765241863.9718463,4.01871657371521,0.5065000096158818,2.191463602777353e-12,0.0,4.354155925839159e-12,0.19999999999995577,0.0,-2.4980018054066022e-12
1765241863.9724803,4.019350528717041,0.5105000096158807,2.2089970774540457e-12,0.0,4.379135943893225e-12,0.19999999999990026,0.0,-8.326672684688674e-13
1765241863.9784074,4.025277614593506,0.5145000096158823,2.2265635812657342e-12,0.0,4.3708092712085365e-12,0.2000000000000779,0.0,-1.6653345369377348e-12
1765241863.991193,4.038063287734985,0.5185000096158823,2.2441332769686106e-12,0.0,4.404115961947291e-12,0.19999999999996687,0.0,8.326672684688674e-13
1765241864.0068507,4.053720951080322,0.5225000096158827,2.261725593465617e-12,0.0,4.3957892892626025e-12,0.2000000000000446,0.0,0.0
1765241864.022948,4.0698182582855225,0.5265000096158822,2.2792411657960435e-12,0.0,4.3957892892626025e-12,0.20000000000002793,0.0,2.5673907444456745e-12
1765241864.0427756,4.089645862579346,0.5305000096158811,2.2967687424129203e-12,0.0,4.386768727187523e-12,0.20000000000011675,0.0,7.632783294297951e-13
1765241864.0605721,4.107442378997803,0.5345000096158807,2.314282996353505e-12,0.0,4.379135943893225e-12,0.19999999999993356,0.0,0.0
1765241864.0891302,4.136000394821167,0.5385000096158812,2.331867541289339e-12,0.0,4.405503740728073e-12,0.19999999999995577,0.0,9.71445146547012e-13
1765241864.107751,4.154621124267578,0.5425000096158827,2.3494964257572245e-12,0.0,4.418687639145496e-12,0.20000000000022222,0.0,6.938893903907228e-13
1765241864.126843,4.173713207244873,0.5465000096158814,2.3671383553456367e-12,0.0,4.416605970974324e-12,0.20000000000005014,0.0,9.020562075079397e-13
1765241864.1479409,4.194811105728149,0.5505000096158823,2.3848586944351724e-12,0.0,4.457545445007377e-12,0.20000000000002793,0.0,1.5959455978986625e-12
1765241864.169435,4.216305255889893,0.5545000096158849,2.4027746409438664e-12,0.0,4.482525463061443e-12,0.200000000000089,0.0,8.326672684688674e-13
1765241864.2325737,4.279443979263306,0.5585000096158871,2.4206963467344972e-12,0.0,4.472117122205582e-12,0.2000000000001667,0.0,-1.942890293094024e-12
1765241865.8527174,5.899587631225586,0.6065000096159013,2.6444792834149977e-12,0.0,4.878736304974546e-12,0.20000000000007234,0.0,2.5673907444456745e-12
1765241865.8751895,5.922059774398804,0.610500009615902,2.6639310153114364e-12,0.0,4.869715742899466e-12,0.20000000000016116,0.0,1.734723475976807e-12
1765241865.8792202,5.926090478897095,0.6145000096159035,2.6833740042015585e-12,0.0,4.8690218535090755e-12,0.20000000000015006,0.0,2.5673907444456745e-12
1765241865.8800457,5.926915884017944,0.6185000096159039,2.702872365465029e-12,0.0,4.860001291433996e-12,0.20000000000006124,0.0,-9.020562075079397e-13
1765241865.884099,5.93096923828125,0.6225000096159048,2.722292525394203e-12,0.0,4.841960167283837e-12,0.20000000000002238,0.0,-9.71445146547012e-13
1765241865.8844419,5.931312084197998,0.6265000096159046,2.741726146777546e-12,0.0,4.850286839968526e-12,0.19999999999993912,0.0,-9.020562075079397e-13
1765241865.8859615,5.932831764221191,0.6305000096159062,2.761091697611702e-12,0.0,4.823225153743288e-12,0.19999999999996132,0.0,-3.5388358909926865e-12
1765241865.8881843,5.935054540634155,0.6345000096159054,2.7804310194268887e-12,0.0,4.8391846097222744e-12,0.19999999999985585,0.0,-8.326672684688674e-13
1765241865.8929758,5.939846038818359,0.6385000096159066,2.799763124792426e-12,0.0,4.830164047647195e-12,0.200000000000089,0.0,0.0
